ID,Utterance,Speaker,Dialogue_ID,Target
TRAIN_1264,And I-I realize that the competition is fierce but—I'm sorry.,Ross,137,neutral
TRAIN_1265,"I, I can't help but notice you're naked and  I applaud you.",Ross,137,joy
TRAIN_1266,"Man, I wish I was naked.",Ross,137,neutral
TRAIN_1267,"I mean, this-this looks so great.",Ross,137,joy
TRAIN_1268,That is how God intended it.,Ross,137,neutral
TRAIN_1269,"Okay, I have to tell you something that I have never admitted during our entire friendship!",Rachel,138,anger
TRAIN_1270,"But, when we were in high school I made out with James Farrell even when I knew that you liked him!",Rachel,138,anger
TRAIN_1271,"Wow, that feels so good to get off my chest!",Rachel,138,joy
TRAIN_1272,"Okay, you go!",Rachel,138,anger
TRAIN_1273,My turn? What-what are you talking about?,Monica,138,surprise
TRAIN_1274,"Ugh, Monica, I know about you and Chandler.",Rachel,138,disgust
TRAIN_1275,What?!,Monica,138,surprise
TRAIN_1276,"I overheard you guys on the phone the other day, and you said, ""I'll just tell Rachel that I'm doing laundry for a couple of hours.""",Rachel,138,neutral
TRAIN_1277,"And he said, ""Laundry?",Rachel,138,neutral
TRAIN_1278,Is,Rachel,138,neutral
TRAIN_1279,Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.,Monica,138,joy
TRAIN_1280,"Well, I wouldn't know because I got so freaked out that I hung up the phone.",Rachel,138,anger
TRAIN_1281,"Well, if you had kept listening, you-you would have heard me call him Mr. Big……ot.",Monica,138,neutral
TRAIN_1282,What?!,Rachel,138,surprise
TRAIN_1283,Mr. Bigot. He tells the most,Monica,138,neutral
TRAIN_1284,All right. So you're telling me that there is nothing going on between you and Chandler.,Rachel,138,anger
TRAIN_1285,Me and Chandler?!,Monica,138,surprise
TRAIN_1286,"I really thought you making a good point. I mean y'know, until you got cut off.",Phoebe,139,neutral
TRAIN_1287,"Yeah, what's up with that girl Monica?",A Female Student,139,neutral
TRAIN_1288,I don't know! I didn't come with her!,Phoebe,139,anger
TRAIN_1289,All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!,Monica,139,joy
TRAIN_1290,A test?!!,All,139,surprise
TRAIN_1291,Come on! Tests make us all better learners! Oh yeah!  We should have essay questions!!,Monica,139,joy
TRAIN_1292,"Okay I’ve got one for you, if you had too which one would you rather eat, a seeing eye dog or a talking gorilla?",Phoebe,140,neutral
TRAIN_1293,"I’d have to say…the talking gorilla, because at least I can explain to him that you’re making me eat him.",Cliff,140,neutral
TRAIN_1294,Somebody went to college. Wow.  What is it? I’m sorry.,Phoebe,140,surprise
TRAIN_1295,"Okay, I hear you loud and clear. Bob will stay put.",Mr. Franklin,141,neutral
TRAIN_1296,I think it’s best sir.,Chandler,141,neutral
TRAIN_1297,But we really do need to find someone up here.,Mr. Franklin,141,neutral
TRAIN_1298,The work is starting to pile up.,Mr. Franklin,141,neutral
TRAIN_1299,I’ve got a stack of documents on my desk this high.,Mr. Franklin,141,neutral
TRAIN_1300,"Y’know what you should do, just toss ‘em in the shedder and claim you never got ‘em.",Chandler,141,neutral
TRAIN_1301,That’s a good one.,Mr. Franklin,141,neutral
TRAIN_1302,What does a guy have to,Chandler,141,neutral
TRAIN_1303,"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",Ross,142,neutral
TRAIN_1304,"Hi, Julie!",All,142,joy
TRAIN_1305,Isn’t there a national football league.,Phoebe,143,neutral
TRAIN_1306,"Yes. Yes, there is, they play on Sundays and Monday nights.",Chandler,143,neutral
TRAIN_1307,Oh shoot! I work Monday nights.,Rachel,143,sadness
TRAIN_1308,"Umm, this stuffing is amazing. Do you think we should bring them some?",Phoebe,143,joy
TRAIN_1309,"When they’re hungry enough, they’ll come in.",Joey,143,neutral
TRAIN_1310,"Hey Joey, you wanted to talk to me?",Tag,144,neutral
TRAIN_1311,"I don’t know. You uh, you got something for me?",Joey,144,neutral
TRAIN_1312,"Oh, yeah, this is from Rachel.",Tag,144,neutral
TRAIN_1313,Ten. Okay. Now Tag there’s such a thing as too many women.,Joey,144,neutral
TRAIN_1314,Really?,Tag,144,surprise
TRAIN_1315,"Yeah, for you!",Joey,144,joy
TRAIN_1316,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",Chandler,145,surprise
TRAIN_1317,That's,Monica,145,neutral
TRAIN_1318,"Hey, I've been honing!",Chandler,145,anger
TRAIN_1319,What was with the dishes?,Ross,145,neutral
TRAIN_1320,"Oh, uh..",Chandler,145,fear
TRAIN_1321,I want her to think I might be in a restaurant.. y'know?,Chandler,145,fear
TRAIN_1322,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",Chandler,145,anger
TRAIN_1323,"Look look! He's doing it again, the guy with the telescope!",Monica,145,surprise
TRAIN_1324,Oh my God!  Go away!  Stop looking in here!,Phoebe,145,anger
TRAIN_1325,"Great, now he's waving back.",Monica,145,disgust
TRAIN_1326,"Man, we gotta do something about that guy.",Joey,145,disgust
TRAIN_1327,"This morning, I caught him looking into our apartment.",Joey,145,disgust
TRAIN_1328,It creeps me out!,Joey,145,anger
TRAIN_1329,I feel like I can't do stuff!,Joey,145,anger
TRAIN_1330,What kinda stuff?,Monica,145,joy
TRAIN_1331,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",Joey,145,disgust
TRAIN_1332,You cook naked?,Phoebe,145,surprise
TRAIN_1333,"Yeah, toast, oatmeal... nothing that spatters.",Joey,145,neutral
TRAIN_1334,What are you looking at me for? I didn't know that.,Chandler,145,surprise
TRAIN_1335,Y'know they say a watched pot never beeps.,Monica,146,neutral
TRAIN_1336,"It’s just y'know, been a couple of hours, and she hasn’t called. Not that I even care, y'know.",Phoebe,146,sadness
TRAIN_1337,Phoebe why don’t you just call her? You obviously want to.,Monica,146,neutral
TRAIN_1338,You think you know me so well.,Phoebe,146,anger
TRAIN_1339,"Well, don’t ‘cha wanna?",Monica,146,neutral
TRAIN_1340,Yeah.,Phoebe,146,neutral
TRAIN_1341,"Okay, well I do know you.",Monica,146,neutral
TRAIN_1342,That’s what I said.,Phoebe,146,neutral
TRAIN_1343,Well so?,Monica,146,neutral
TRAIN_1344,I can’t.,Phoebe,146,sadness
TRAIN_1345,I can’t.,Phoebe,146,sadness
TRAIN_1346,"She dumped me, I mean I totally trusted her and then one day it was ‘Okay, bye Pheebs’ gone.",Phoebe,146,sadness
TRAIN_1347,"Y'know what the saddest part is, when we were playing together, that was like the most fun I’ve ever had in like all my lives.",Phoebe,146,sadness
TRAIN_1348,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel.",Ross,147,neutral
TRAIN_1349,"Oh. Well, hold on camper, are you sure you've thought this thing through?",Chandler,147,neutral
TRAIN_1350,It's laundry. The thinking through is minimal.,Ross,147,neutral
TRAIN_1351,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",Chandler,147,joy
TRAIN_1352,Nuh-uh.,Ross,147,fear
TRAIN_1353,Yuh-huh.,Chandler,147,joy
TRAIN_1354,"So what're you saying here? I should shave again, pick up some wine, what?",Ross,147,surprise
TRAIN_1355,"Well, you may wanna rethink the dirty underwear.",Chandler,147,disgust
TRAIN_1356,This is basically the first time she's gonna see your underwear—you want it to be dirty?,Chandler,147,surprise
TRAIN_1357,No.,Ross,147,neutral
TRAIN_1358,"Oh, and uh, the fabric softener?",Chandler,147,neutral
TRAIN_1359,"Ok, ok, now what is wrong with my",Ross,147,anger
TRAIN_1360,"Ok, so it's just because it was my table, I have to buy a new one?",Chandler,148,anger
TRAIN_1361,That's the rule.,Joey,148,neutral
TRAIN_1362,"What rule? There's no rule, if anything, you owe me a table!",Chandler,148,anger
TRAIN_1363,How'd you get to that?,Joey,148,anger
TRAIN_1364,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",Chandler,148,anger
TRAIN_1365,You knew about that?,Joey,148,surprise
TRAIN_1366,"Well, let's just say the impressions you made in the butter left little to the imagination.",Chandler,148,disgust
TRAIN_1367,"Ok, ok, How about if we split it?",Joey,148,neutral
TRAIN_1368,"What do you mean, like, buy it together?",Chandler,148,neutral
TRAIN_1369,Yeah,Joey,148,neutral
TRAIN_1370,You think we're ready for something like that?,Chandler,148,neutral
TRAIN_1371,Why not?,Joey,148,neutral
TRAIN_1372,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",Chandler,148,neutral
TRAIN_1373,"Why, are you moving out?",Joey,148,surprise
TRAIN_1374,I'm not moving out.,Chandler,148,neutral
TRAIN_1375,You'd tell me if you were moving out right,Joey,148,fear
TRAIN_1376,"Yeah, yeah, it's just that with my last roommate Kip...",Chandler,148,neutral
TRAIN_1377,"Aw, I know all about Kip!",Joey,148,anger
TRAIN_1378,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",Chandler,148,anger
TRAIN_1379,"Well, let me ask you something, was Kip a better roommate than me?",Joey,148,sadness
TRAIN_1380,"Aw, don't do that",Chandler,148,sadness
TRAIN_1381,"Ooh, oh no! I have to go! I have a massage appointment.",Phoebe,149,sadness
TRAIN_1382,"Oh no, stay here we’ll keep doing this. I’ll pay you.",Eric,149,neutral
TRAIN_1383,"No, I got in trouble for that before. I’ll see you later.",Phoebe,149,neutral
TRAIN_1384,Absolutely.  I love the way you kiss.,Eric,149,joy
TRAIN_1385,Oh my God! Oh my God! I’m so sorry!,Mona,150,fear
TRAIN_1386,"Aw forget it, it’s from",Ross,150,neutral
TRAIN_1387,You think you can knock up my daughter and then not marry her?! I’m gonna kill you!!,Dr. Green,150,anger
TRAIN_1388,Y’know this is actually not a great time for me.,Ross,150,sadness
TRAIN_1389,"Okay! So, we’ll just stay married.",Rachel,151,joy
TRAIN_1390,"Yes, exactly!",Ross,151,joy
TRAIN_1391,And I will make everyone call me Mrs. Geller!,Rachel,151,joy
TRAIN_1392,"Wow! This is so amazing. I uh, I really thought I’d have to talk you into this more.",Ross,151,joy
TRAIN_1393,What-wh-what so we’ll just stay married forever?!,Rachel,151,surprise
TRAIN_1394,"Okay, look, how is this gonna affect you?",Ross,151,neutral
TRAIN_1395,Really?,Ross,151,anger
TRAIN_1396,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,Ross,151,joy
TRAIN_1397,It’s,Ross,151,neutral
TRAIN_1398,"Ohh, okay, I’m sorry.",Rachel,151,sadness
TRAIN_1399,You’re right.,Rachel,151,neutral
TRAIN_1400,Y’know what?,Rachel,151,neutral
TRAIN_1401,I’m asking you to do me a favor.,Ross,151,neutral
TRAIN_1402,You are asking me to be your wife!,Rachel,151,anger
TRAIN_1403,And as my wife I think you should grant me this favor.,Ross,151,neutral
TRAIN_1404,Oh my God!,Monica,152,surprise
TRAIN_1405,"I know, I know, I'm such an idiot.",Paul,152,joy
TRAIN_1406,"My brother's going through that right now, he's such a mess. How did you get through it?",Monica,152,neutral
TRAIN_1407,"Well, you might try accidentally breaking something valuable of hers, say her-",Paul,152,neutral
TRAIN_1408,-leg?,Monica,152,neutral
TRAIN_1409,"That's one way! Me, I- I went for the watch.",Paul,152,neutral
TRAIN_1410,You actually broke her watch?,Monica,152,surprise
TRAIN_1411,"Barry, I'm sorry...",Rachel,152,sadness
TRAIN_1412,I am so sorry...,Rachel,152,sadness
TRAIN_1413,"I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway...",Rachel,152,sadness
TRAIN_1414,"No real-, honey, really it’s fine, just g-go with Susan.",Ross,153,neutral
TRAIN_1415,"Really, I, no, I think girls night out is a great idea.",Ross,153,joy
TRAIN_1416,"Okay, okay, bye",Ross,153,neutral
TRAIN_1417,So what are they doing?,Phoebe,153,neutral
TRAIN_1418,"I don’t know, something girlie.",Ross,153,joy
TRAIN_1419,"Hey, you’re early.",Phoebe,153,neutral
TRAIN_1420,What are you doing with the lamp?,Monica,153,surprise
TRAIN_1421,I’m just taking it to be re-wired.,Phoebe,153,neutral
TRAIN_1422,"Oh, well don’t take it to the same place you took the stereo, ‘cause they’ve had that thing for over a week.",Monica,153,disgust
TRAIN_1423,"No, no, Mr. Heckles no one is making any noise up here.",Phoebe,153,neutral
TRAIN_1424,You’re disturbing my oboe practice.,Mr. Heckles,153,anger
TRAIN_1425,You don’t play the oboe!,Phoebe,153,anger
TRAIN_1426,I could play the oboe!,Mr. Heckles,153,anger
TRAIN_1427,Ohhh! That is soo sweet!,Rachel,154,joy
TRAIN_1428,"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.",Mark,154,joy
TRAIN_1429,"All right that's, that's it!! Get off her!",Ross,154,anger
TRAIN_1430,What is going on?,Mark,154,surprise
TRAIN_1431,What's going on?!  That's what's going on!!,Ross,154,anger
TRAIN_1432,Ross!,Rachel,154,surprise
TRAIN_1433,I have been down in your store for twenty minutes trying to get a tie!,Ross,154,anger
TRAIN_1434,What do I have to do to get some service?!,Ross,154,anger
TRAIN_1435,Hi Rach.,Ross,154,neutral
TRAIN_1436,Ross?,Mona,155,neutral
TRAIN_1437,Yeah?,Ross,155,neutral
TRAIN_1438,Hey it’s Mona! From the wedding.,Mona,155,joy
TRAIN_1439,Oh hi!,Ross,155,joy
TRAIN_1440,Hi!,Mona,155,joy
TRAIN_1441,Wow! Uh…how are you?,Ross,155,surprise
TRAIN_1442,"I’m good except umm, you still owe me a dance.",Mona,155,neutral
TRAIN_1443,"Oh that’s right. Well uh, would you be interested in seeing a Ukrainian film?",Ross,155,joy
TRAIN_1444,Oh you’re serious. Sure!,Mona,155,surprise
TRAIN_1445,Great! Well umm,Ross,155,joy
TRAIN_1446,I think I might need one more cup of coffee.,Mona,155,neutral
TRAIN_1447,"Sure! Uh, let me get it for ya.",Ross,155,neutral
TRAIN_1448,Okay.,Mona,155,neutral
TRAIN_1449,"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",Phoebe,156,sadness
TRAIN_1450,Go!,Phoebe,156,anger
TRAIN_1451,"What? Hey wait a minute! Phoebe, how do you even know who the father is?",Rachel,156,surprise
TRAIN_1452,"I may play the fool at times, but I’m a little more than a pretty blond girl with an ass that won’t quit.",Phoebe,156,anger
TRAIN_1453,I believe this belongs to the father of your baby.,Phoebe,156,neutral
TRAIN_1454,"Oh God… Oh, he’s in there right now?",Rachel,156,surprise
TRAIN_1455,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,Phoebe,156,neutral
TRAIN_1456,"Uh, let’s rip!",Rachel,156,fear
TRAIN_1457,Really? Are you sure?,Phoebe,156,surprise
TRAIN_1458,Oh Phoebe!,Rachel,156,joy
TRAIN_1459,"Okay, sorry. Yeah.",Phoebe,156,neutral
TRAIN_1460,Hey Rach.,Tag,156,neutral
TRAIN_1461,"Hey, thank you so much for these tickets, Chandler.",Phoebe,157,joy
TRAIN_1462,"Oh well, this was a really important experience for me, and    I wanted to share it with you.",Chandler,157,joy
TRAIN_1463,"Oh, you're so wonderful.",Monica,157,joy
TRAIN_1464,"It can’t be me, I’m standing right here.",Joey,158,neutral
TRAIN_1465,Wanna peek?,Mr. Geller,158,neutral
TRAIN_1466,No!,Ross,158,disgust
TRAIN_1467,Come on!,Mr. Geller,158,surprise
TRAIN_1468,We’re not peeking?,Joey,158,sadness
TRAIN_1469,Well I’m peeking.  Oh my God!,Mr. Geller,158,surprise
TRAIN_1470,"Hello sir, you know Monica.",Chandler,158,neutral
TRAIN_1471,Chandler is fantastic!!,Joanna,159,joy
TRAIN_1472,What?!,Rachel,159,surprise
TRAIN_1473,Y’know how people just click?,Joanna,159,joy
TRAIN_1474,"Like he came by to pick me up, and I opened the door, and it was just like, click!",Joanna,159,joy
TRAIN_1475,Did he tell you?,Joanna,159,surprise
TRAIN_1476,"Oh, and he’s got such a good heart! Doesn’t he have a good heart?",Joanna,159,joy
TRAIN_1477,"Oh, I know...",Rachel,159,joy
TRAIN_1478,"Oh, I know and he’s soo sweet! Listen, he said he was going to call, so put him straight through.",Joanna,159,joy
TRAIN_1479,Isn’t this great?!,Sophie,159,joy
TRAIN_1480,Don’t spoil it.,Joanna,159,neutral
TRAIN_1481,Hi.,Ross,160,neutral
TRAIN_1482,"Hi, sweetie!",Rachel,160,joy
TRAIN_1483,Hello.,Ross,160,neutral
TRAIN_1484,"Hi, Ross.",Mark,160,neutral
TRAIN_1485,"Yeah, huh.",Ross,160,neutral
TRAIN_1486,I?ve got some bad news.,Rachel,160,sadness
TRAIN_1487,What?,Ross,160,fear
TRAIN_1488,"I can get a quick bite to eat, but then I have to come back up here.",Rachel,160,neutral
TRAIN_1489,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",Ross,160,sadness
TRAIN_1490,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?",Ross,160,joy
TRAIN_1491,"Nooo, he?s leaving for a better job.",Rachel,160,neutral
TRAIN_1492,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye.",Ross,160,joy
TRAIN_1493,"Okay, then.",Mark,160,neutral
TRAIN_1494,Okay.,Ross,160,neutral
TRAIN_1495,Well we?re gonna miss you around here.,Rachel,160,sadness
TRAIN_1496,"Yeah, me too.",Mark,160,sadness
TRAIN_1497,"So, see ya on Saturday.",Mark,160,neutral
TRAIN_1498,"Yeah, you bet.",Rachel,160,neutral
TRAIN_1499,Whazzup??,Ross,161,neutral
TRAIN_1500,"Seriously dude, 3 years ago.",Chandler,161,joy
TRAIN_1501,"Listen, can you do me a favor?",Ross,161,neutral
